id	url	page
a307c11f14aa37a39755c2cf20b9244d	http://foreign.gov.vc/foreign/index.php/news/683-secondary-schools-teachers-attachment-programme-in-the-caricom-single-market-and-economy-csme	1
61aa80934f12312a85dcb3a43fc846d2	http://foreign.gov.vc/foreign/index.php/news/680-h-e-luis-manuel-lopez-moreno-ambassador-extraordinary-and-plenipotentiary-of-mexico-presented-letters-of-credence-to-the-governor-general-of-saint-vincent-and-the-grenadines	1
46ddd3f3f3683835a0ce0208fc2a955c	http://foreign.gov.vc/foreign/index.php/news/679-visit-of-united-nations-delegation-to-saint-vincent-and-the-grenadines	1
3e86c3a8a9f73fb4a23653a99b52c7d3	http://foreign.gov.vc/foreign/index.php/news/670-senator-keisal-peters-to-make-an-inaugural-visit-to-the-republic-of-china-taiwan	1
4bd50367f79f3ab0b62da862d21eafa4	http://foreign.gov.vc/foreign/index.php/news/668-honorary-consul-of-monaco-grants-academic-scholarships-to-primary-school-student	1
25b9f75837eb3ec8926b341ded210166	http://foreign.gov.vc/foreign/index.php/news/667-celac-summit-in-buenos-aires	1
1c1e606222bd3f5aa90094fd9e325038	http://foreign.gov.vc/foreign/index.php/news/666-svg-is-the-first-caricom-country-to-assume-the-presidency-of-celac	1
484ef832f8af357184b1955de14739d8	http://foreign.gov.vc/foreign/index.php/news/665-official-visit-of-the-non-resident-ambassador-of-the-kingdom-of-spain-to-saint-vincent-and-the-grenadines	1
f9f2b9bba7293caea13549317cdf9f20	http://foreign.gov.vc/foreign/index.php/caricom-50th-anniversary-logo-competition	1
64ff9dfa0ddb357a8bf0e6ad5f263245	http://foreign.gov.vc/foreign/index.php/news/663-visit-of-morrocan-delegation-to-saint-vincent-and-the-grenadines	1
25253c280e7633d58c77ae988ab9af9b	http://foreign.gov.vc/foreign/index.php/news/662-canada-provides-74-000-to-two-ngos-in-svg-through-the-canada-fund-for-local-initiatives	1
1d9e5a42afa33beeafb86e7f03751726	http://foreign.gov.vc/foreign/index.php/news/661-ambassador-of-the-people-s-democratic-republic-of-algeria-presents-letters-of-credence-to-the-governor-general-of-svg	1
28f077b623bb30bc8ebee27ec197c5c1	http://foreign.gov.vc/foreign/index.php/news/660-senator-the-hon-keisal-m-peters-speech-at-the-fourth-meeting-of-the-oecs-council-of-ministers-for-trade	1
0af5453eb4df3b2599342d6826de1463	http://foreign.gov.vc/foreign/index.php/news/658-ambassador-of-the-federative-republic-of-brazil-presents-letters-of-credence-to-the-governor-general-of-saint-vincent-and-the-grenadines	1
c7331e019e7e3709b72894ba44720401	http://foreign.gov.vc/foreign/index.php/news/656-the-foreign-trade-department-of-the-ministry-of-foreign-affairs-foreign-trade-regional-integration-and-the-diaspora-launched-import-export-guide	1
a49964ac92ae315a9eb4e73a76555b9b	http://foreign.gov.vc/foreign/index.php/news/655-consulate-general-in-new-york-celebrates-svg-s-43rd-anniversary-of-independence	1
94c404b54bde3e7bb140631209bf1513	http://foreign.gov.vc/foreign/index.php/news/649-launch-of-saint-vincent-and-the-grenadines-import-export-guide	1
b02d10a79491327ba03019c5b673a00e	http://foreign.gov.vc/foreign/index.php/news/648-the-high-commission-for-st-vincent-and-the-grenadines-handing-over-ceremony-of-proceeds-from-t20-cricket-charity-match	1
a3ec023bb88a3e048d987e657368fb65	http://foreign.gov.vc/foreign/index.php/news/646-h-e-andrea-bowman-non-resident-ambassador-extraordinary-and-plenipotentiary-to-japan-meets-with-japan-s-foreign-affairs-ministers-en-route-to-presenting-letters-of-credence-to-the-emperor-of-japan	1
4cafbb3e26f4383688f5d61706769911	http://foreign.gov.vc/foreign/index.php/news/645-h-e-dr-yitades-gebre-high-commissioner-of-the-republic-of-ghana-presented-letters-of-credence-to-the-governor-general-of-saint-vincent-and-the-grenadines	2
91ed34e9daf23832b4e52eca34024bcd	http://foreign.gov.vc/foreign/index.php/news/642-newly-installed-consul-general-of-the-consulate-of-svg-to-the-usa-attends-first-official-function	2
20394284519730829206b647f3e58cd0	http://foreign.gov.vc/foreign/index.php/news/640-his-excellency-gareth-bynoe-ambassador-of-saint-vincent-and-the-grenadines-to-the-bolivarian-republic-of-venezuela-presented-letters-of-credence	2
efed66e83b5d39e290abf2ad30a94003	http://foreign.gov.vc/foreign/index.php/news/639-h-e-imam-edy-mulyono-non-resident-ambassador-of-the-repbulic-of-indonesia-to-svg-presents-letters-of-credence-to-the-governor-general-of-svg	2
3e3a3e6940673e72a56710abb1baefbc	http://foreign.gov.vc/foreign/index.php/news/638-h-e-maria-roquebert-leon-non-resident-ambassador-of-panama-to-svg-presents-letters-of-credence-to-the-governor-general-of-svg	2
7d9d7637ce2532c494bbfb8c0a94dc44	http://foreign.gov.vc/foreign/index.php/news/637-saint-vincent-and-the-grenadines-assumes-chair-of-the-permanent-council-of-the-oas	2
5baaac99f239333bb335e5287d4a38e4	http://foreign.gov.vc/foreign/index.php/news/636-ambassador-of-usa-visit-to-svg	2
ecb14e1afe1737468f817677ece41a84	http://foreign.gov.vc/foreign/index.php/news/634-h-e-matsubara-yutaka-ambassador-of-japan-to-saint-vincent-and-the-grenadines-presents-letters-of-credence-to-the-governor-general-of-saint-vincent-and-the-grenadines	2
006b9eb4b2b13850bf5f1cc50d8e1496	http://foreign.gov.vc/foreign/index.php/news/633-caricom-dress-day	2
358144b3777d3c0d9b3cc923ec0a596f	http://foreign.gov.vc/foreign/index.php/news/630-awards-and-prize-giving-ceremony-for-the-nationwide-literary-arts-competition	2
927ad4df08ff3c9882bc9b20401e79e1	http://foreign.gov.vc/foreign/index.php/news/628-state-visit-of-president-of-inia-to-jamaica-and-st-vincent-and-the-grenadines	2
e1d90359f26b3738a8098eeb5f6d0463	http://foreign.gov.vc/foreign/index.php/news/627-passing-of-his-highness-sheikh-khalifa-bin-zayed	2
f6bd4da6c60f3f3584b321b04afe764d	http://foreign.gov.vc/foreign/index.php/news/602-launch-of-epa-and-csme-standby-facility-for-capacity-building-projects	2
05eb0361f55a3bb5b941917eeff2cbb4	http://foreign.gov.vc/foreign/index.php/news/599-launch-of-st-vincent-and-the-grenadines-epa-and-csme-standby-facility-for-capacity-building-projects	2
34ad59f63a56307eb4a6d2d383e6194d	http://foreign.gov.vc/foreign/index.php/news/597-results-of-the-nationwide-literary-arts-competition	2
418d7533d827371f832bed6014d01a2f	http://foreign.gov.vc/foreign/index.php/news/595-ambassador-of-the-arab-republic-of-egypt-presents-letters-of-credence-to-the-governor-general	2
0e5f7ad4f8d73f5e8914e79d599fae52	http://foreign.gov.vc/foreign/index.php/news/594-one-hundred-and-seventy-seven-177-vincentian-students-received-bursaries-though-the-uk-svg-friendship-trust-fund	2
100ebe066b9035cfa9a8b4e9b341ed15	http://foreign.gov.vc/foreign/index.php/news/592-sounds-of-the-commonwealth-to-feature-in-queen-s-jubilee-music-project	2
8096bf046607303fb60e4074fc714c25	http://foreign.gov.vc/foreign/index.php/news/590-government-of-saint-vincent-and-the-grenadines-accredited-new-ambassador-of-the-republic-of-angola	2
bc84fac9fda23a0888a2fd6a2210e6ba	http://foreign.gov.vc/foreign/index.php/news/589-svg-consul-general-to-northern-ireland-receives-machinery-to-assist-the-bequia-sports-management-committee-saint-vincent-and-the-grenadines-consul-general-to-northern-ireland-dr-christopher-stange-facilitated-the-donation-of-a-brand-new-commercial-grade-zero-turn-agricultural-tractor-lawn-mower-to-assist-the-bequia-sports-management-committee-the-machinery-valued-at-12-000-ec-45-000-00-will-be-use	2
f2fbf13ea8d831dbacf48c564f95d0de	http://foreign.gov.vc/foreign/index.php/news/587-ministry-of-foreign-affairs-school-visit-programme	2
dc597336c32a33b4a95842fc46705b53	http://foreign.gov.vc/foreign/index.php/news/586-fifth-meeting-of-the-forum-of-the-countries-of-latin-america-and-the-caribbean-on-sustainable-development-2	2
61592d985a3b394fa7d998bee2650367	http://foreign.gov.vc/foreign/index.php/news/584-invitation-for-vincentians-to-tour-her-majesty-s-ship	2
74522961f7603f03a62b3f2219b478ed	http://foreign.gov.vc/foreign/index.php/news/583-application-for-the-japan-exchange-and-teaching-programme-2022	2
a7ebc432522d3cb88712f1c9865759af	http://foreign.gov.vc/foreign/index.php/news/581-the-ministry-of-foreign-affairs-and-foreign-trade-s-world-creativity-innovation-day-competition-2	2
790e3490ea8c3872ac138efc61e4ba01	http://foreign.gov.vc/foreign/index.php/news/580-fifth-meeting-of-the-forum-of-the-countries-of-latin-america-and-the-caribbean-on-sustainable-development	2
1f88375ef9d13e0ea08d9ba6b08b4395	http://foreign.gov.vc/foreign/index.php/news/579-women-s-day-address-by-the-hon-keisal-peters	2
5ffdd0eeef0a348cbe1b66eacb27f611	http://foreign.gov.vc/foreign/index.php/news/578-svg-signs-joint-communique-with-the-republic-of-cote-d-ivore-to-establish-diplomatic-relations	2
2556646ca69e3f5f8a44c4ea2ac27214	http://foreign.gov.vc/foreign/index.php/news/577-letter-to-president-of-russia	2
7224eeda539f3111815816aab9232bb3	http://foreign.gov.vc/foreign/index.php/news/576-final-statement-delivered-by-ambassador-rhonda-king-on-the-situation-in-ukraine	2
e3b4529b999f30ac9eba208ad1a2f223	http://foreign.gov.vc/foreign/index.php/news/575-government-of-mexico-donates-astrzeneca-vaccines-to-the-people-of-saint-vincent-and-the-grnadines	3
03c69e55e9953cad94937b087eba9f91	http://foreign.gov.vc/foreign/index.php/news/573-the-ministry-of-foreign-affairs-and-foreign-trade-s-world-creativity-innovation-day-competition	3
14c6f4fc341230dc8cc0da4122b411fa	http://foreign.gov.vc/foreign/index.php/news/570-stolen-vincentian-artifacts-returned-to-the-embassy-of-svg-in-washington-d-c	3
1f69979e0583336abdb68778bd776d96	http://foreign.gov.vc/foreign/index.php/news/569-ministerial-meeting-on-haiti	3
4f0da82b86bd3d2b939513e7d39031ab	http://foreign.gov.vc/foreign/index.php/news/568-japan-s-grant-assistance-for-grassroots-human-security-projects-2022	3
b5284d77d83c31c6974c0292f813ffdd	http://foreign.gov.vc/foreign/index.php/news/567-h-e-ambassador-tatsuo-hirayama-visits-svg-on-a-three-day-tour	3
514f4498e71336998215662bb3018a72	http://foreign.gov.vc/foreign/index.php/news/566-svg-signs-joint-communique-with-the-republic-of-burundi-to-establish-diplomatic-relations	3
179afd3ca8c63b9f9d374e8c0fb4d5e9	http://foreign.gov.vc/foreign/index.php/news/565-speeches-delivered-by-senator-the-hon-keisal-m-peters-minister-of-state-with-responsibility-for-foreign-affairs-and-foreign-trade-at-the-tenth-italy-latin-america	3
ccfa9da6e881396d8c9e168562831216	http://foreign.gov.vc/foreign/index.php/news/564-mou-between-tunghai-university-and-embassy-of-svg-in-taiwan	3
ed8fdf3690f63ec59298b86c0d07cdbe	http://foreign.gov.vc/foreign/index.php/news/563-letter-from-prime-minister-of-svg-to-president-of-venezuela	3
6d53fd4e1ffa3564addb4fd79319482f	http://foreign.gov.vc/foreign/index.php/news/562-saint-vincent-and-the-grenadines-elected-to-unesco-s-world-heritage-committee	3
9d8aff4a46e131bda3e34103ed852f37	http://foreign.gov.vc/foreign/index.php/news/561-presentation-of-credentials-for-ambassadors-of-spain-phillipines-and-dominican-republic	3
c54f58eb5129337499877a836b43f6a4	http://foreign.gov.vc/foreign/index.php/news/560-united-states-southern-command-s-humanitarian-assistance-to-donate-field-hospitals-to-saint-vincent-and-the-grenadines-health-sector	3
d91dc1ed7a8b3250975717cf82ffc404	http://foreign.gov.vc/foreign/index.php/news/559-svg-signs-joint-communique-with-the-republic-of-rwanda-to-establish-diplomatic-relations	3
9dc1e83b9c8f3ed588598e8265872d37	http://foreign.gov.vc/foreign/index.php/news/558-ambassador-extraordinary-and-plenipotentiary-of-the-socialist-republic-of-vietnam-to-saint-vincent-and-the-grenadines-presents-letters-of-credence	3
930b2eff65bb3a298654e8023d301495	http://foreign.gov.vc/foreign/index.php/news/557-embassy-of-svg-continues-to-make-great-strides-in-the-republic-of-china-taiwan	3
6e2da45ec1cd3ed6906648330175d124	http://foreign.gov.vc/foreign/index.php/news/556-saint-vincent-and-the-grenadines-and-the-republic-of-indonesia-signs-grant-agreement-for-the-purchase-of-school-bus	3
1b0acbcbc31e3354978925325e988658	http://foreign.gov.vc/foreign/index.php/news/555-her-excellency-dame-susan-dougan-accepts-letters-of-credence-from-switzerland-ambassador-h-e-juerg-sprecher	3
1d19701144a732a5aeb003d592062f9b	http://foreign.gov.vc/foreign/index.php/news/554-the-government-of-saint-vincent-and-the-grenadines-joins-in-united-nations-day-celebrations	3
9fc3a4cbfcec37f189edcd343a34b570	http://foreign.gov.vc/foreign/index.php/news/553-the-government-of-saint-vincent-and-the-grenadines-signs-agreement-to-commence-flight-operations-from-the-uk-to-svg	3
89d39999feb93d079896dfff9d2475bf	http://foreign.gov.vc/foreign/index.php/news/552-saint-vincent-and-the-grenadines-among-list-of-countries-exempt-from-quarentine-requirement-in-the-united-kingdom	3
c771ae30e8973cffa30fccf7996adc96	http://foreign.gov.vc/foreign/index.php/news/550-press-release-the-united-kingdom-trade-partnership-uktp-project	3
7da4ca239b4135898f6ef089895eb00b	http://foreign.gov.vc/foreign/index.php/news/548-the-government-of-qatar-shows-solidarity-to-the-government-and-people-of-svg-following-the-explosive-eruptions-of-the-la-soufriere-volcano	3
8ab7ffcbda5f39f48f38f695715de47a	http://foreign.gov.vc/foreign/index.php/news/547-campaign-of-the-colombian-embassy-to-update-its-online-consular-registration	3
d18a3fbcf37736aca0e2835b21e7a39b	http://foreign.gov.vc/foreign/index.php/news/546-ambassador-of-the-embassy-of-the-republic-of-china-taiwan-presented-letters-of-credence-and-handed-over-grant-assistance-to-the-government-of-svg	3
81f1e18f413e30fda41f129f2f936b4c	http://foreign.gov.vc/foreign/index.php/news/545-revision-of-the-hours-of-operation-of-the-consulate-general-of-st-vincent-and-the-grenadines	3
86accc4947c035e190cb8c9c587452e0	http://foreign.gov.vc/foreign/index.php/news/544-united-kingdom-trade-partnership-cariforum-program	3
991dc2a46149390ca6143844d298f8b3	http://foreign.gov.vc/foreign/index.php/news/543-australia-direct-aid-program-dap	3
afa8657895123f4f8fffb0e18d4c7f23	http://foreign.gov.vc/foreign/index.php/news/542-uk-and-caricom-continue-engagement-on-access-to-finance	3
b1cf9eb222d938bdb871c37a8e098c6c	http://foreign.gov.vc/foreign/index.php/news/541-government-of-saint-vincent-and-the-grenadines-receives-ec-330-000-from-the-uk-svg-friendship-trust	3
e361f8600c0338f79990a1149a4ee80e	http://foreign.gov.vc/foreign/index.php/news/540-la-soufrierre-features-again-in-oas-meeting	4
715ad6db9800339cb256952cf7030b2d	http://foreign.gov.vc/foreign/index.php/news/539-caricom-open-10k-run	4
b45fbeafd8c236e3ad1169ba4b311e79	http://foreign.gov.vc/foreign/index.php/news/538-caricom-week-of-activities	4
6616f5151995336482159c92da7e21f1	http://foreign.gov.vc/foreign/index.php/news/537-ministry-of-foreign-affairs-and-foreign-trade-s-annual-essay-writing-competition-awards-prize-giving-ceremony	4
cc7431b9c867303b8316b8ba11f9d1eb	http://foreign.gov.vc/foreign/index.php/news/536-i-am-caricom-week-of-activities	4
38c865ecc15d35abab52ea92edd8aff4	http://foreign.gov.vc/foreign/index.php/news/535-svg-supports-the-people-of-haiti	4
fe85128d528e30f58197d459dce12d09	http://foreign.gov.vc/foreign/index.php/news/534-information-for-holders-of-u-s-expired-passports	4
124eef8a309c3de7b6120a437f7a53df	http://foreign.gov.vc/foreign/index.php/news/532-united-mexican-states-call-for-the-xxv-drawing-contest-for-children-2021	4
41727a1e534e38cf9a099dc42137ed28	http://foreign.gov.vc/foreign/index.php/news/531-call-for-applications-for-mandate-holders-of-the-human-rights-council	4
b04492ba39483ad18d618615fc5a296e	http://foreign.gov.vc/foreign/index.php/news/529-final-registration-call-for-overseas-displacement-to-neighbouring-countries	4
efabf125325132058f96f29c26c3b28b	http://foreign.gov.vc/foreign/index.php/news/528-ministry-of-foreign-affairs-and-foreign-trade-s-annual-essay-writing-competition-2021	4
c94c117d4d633c26b2fee83a0be16508	http://foreign.gov.vc/foreign/index.php/news/527-bulletins	4
d7072eec80b43f478eb33aa58eab0126	http://foreign.gov.vc/foreign/index.php/news/526-world-creativity-and-innovation-day-2021-virtual-showcase	4
f2e6b566decd3ad49687db4e27f862a7	http://foreign.gov.vc/foreign/index.php/news/525-your-health-is-our-priority	4
9eb98c2cc5d83905933b9304f76aec65	http://foreign.gov.vc/foreign/index.php/news/524-us-visa-renewal-interview-waiver-extended-to-svg	4
a350310b186c32f99e21c529ea6ae072	http://foreign.gov.vc/foreign/index.php/news/523-ce-services-registry	4
a3c62cc4759637dd9131de46ae5d2901	http://foreign.gov.vc/foreign/index.php/news/522-nominations-open-for-young-people-to-join-the-commonwealth-youth-council	4
41d21728c6893e8e8b85d3e6d94d2f07	http://foreign.gov.vc/foreign/index.php/news/521-suspension-of-uk-travel-corridors	4
8a1fbc63bdac31b2b344f437c8218b30	http://foreign.gov.vc/foreign/index.php/news/520-un-security-council-ministerial-meeting-2021	4
2de612bb764530c4b61fd9553e5c1d8d	http://foreign.gov.vc/foreign/index.php/news/519-ambassador-of-the-eu-to-barbados-the-eastern-caribbean-states-the-oecs-and-caricom-cariforum-presents-letters-of-credence	4
59e5edb81bbe3b7a8004391c3982e8f0	http://foreign.gov.vc/foreign/index.php/news/518-commonwealth-secretary-general-opens-innovation-awards-for-sustainable-development	4
052aad6583ab30318c337b6c574cf152	http://foreign.gov.vc/foreign/index.php/news/516-resumption-of-b1-b2-visa-services-embassy-of-the-united-states-of-america-in-bridgetown-barbados	4
2f2107b6ba5d3163b7ad112608860997	http://foreign.gov.vc/foreign/index.php/news/515-vincentian-national-mrs-safiya-horne-bique-excels-at-the-association-of-the-caribbean-states-acs	4
1a5d315aeeac35ce9fbdbe589e0557b5	http://foreign.gov.vc/foreign/index.php/news/512-saint-vincent-and-the-grenadines-to-assume-presidency-of-the-united-nations-security-council	4
b708f0350602353ab3fc289eaf6568ed	http://foreign.gov.vc/foreign/index.php/news/511-caricom-news-time-as-at-7th-october-2020	4
020a90b1befa392a8cc43ed48d70eee8	http://foreign.gov.vc/foreign/index.php/news/510-st-vincent-and-the-grenadines-opens-consulate-office-in-the-bvi	4
57ca4cabf764373c932f40606452124f	http://foreign.gov.vc/foreign/index.php/news/509-cenio-lewis-education-fund-award-ceremony	4
62c91259b2bf3c99a5491d4d687814f4	http://foreign.gov.vc/foreign/index.php/news/508-vincentian-youth-leader-is-2020-chevening-scholarship-awardee	4
39f0e3b276f33b828370293959b1ce09	http://foreign.gov.vc/foreign/index.php/news/507-establishment-of-formal-diplomatic-relations-between-saint-vincent-and-the-grenadines-and-the-republic-of-kenya	4
cba575223d35387d92f31bda694c4522	http://foreign.gov.vc/foreign/index.php/news/506-her-excellency-i-rhonda-king-appointed-co-facilitator-for-united-nations-peace-building-architecture	4
3cfa27f8b8e036859a26cd4547912abd	http://foreign.gov.vc/foreign/index.php/news/504-ministry-of-foreign-affairs-trade-and-commerce-s-annual-essay-writing-competition-prize-giving-ceremony-2	5
79dc41454f28343e9cfeef67d0e8f9fd	http://foreign.gov.vc/foreign/index.php/news/503-duty-free-concessions-cleaning-supplies-covid-19-pandemic-period	5
df25021a70c93a8ba9f11f2815e6cbd2	http://foreign.gov.vc/foreign/index.php/news/502-ministry-of-foreign-affairs-trade-and-commerce-s-annual-essay-writing-competition-prize-giving-ceremony	5
8feb1b964819393f97f493a4a8a9aa8c	http://foreign.gov.vc/foreign/index.php/news/501-unauthorised-posting-on-the-facebook-page-of-the-high-commission-of-saint-vincent-and-the-grenadines-in-london	5
ae4b13d3ceaa3c3b80808d17b6a184da	http://foreign.gov.vc/foreign/index.php/news/500-registration-for-repatriation-of-gyanese-nationals	5
7b973db1619f370cb39b16298e634ae0	http://foreign.gov.vc/foreign/index.php/news/497-caricom-embassies-in-cuba-to-distribute-packages-to-students-amidst-covid-19-pandemic	5
6442cf0d00053f388acb13c1da0acf74	http://foreign.gov.vc/foreign/index.php/news/494-the-uk-trade-partnerships-uktp-project	5
4091849b303a3328a6b9be173fe4e5f9	http://foreign.gov.vc/foreign/index.php/news/487-travel-restrictions-to-european-union-countries-extended	5
66fc0abe7647345eaa1b481bfd3f3c90	http://foreign.gov.vc/foreign/index.php/news/486-duty-free-concessions-during-covid-19-pandemic-period	5
0057f750cc39370ea35da9e05e8c3257	http://foreign.gov.vc/foreign/index.php/news/485-new-regulations-by-the-government-of-japan	5
026ce916f2af34178dd29e5d44261281	http://foreign.gov.vc/foreign/index.php/news/484-covid-19-delays-in-extension-change-of-status-filings	5
92cdff7a093f344f915090ced7400681	http://foreign.gov.vc/foreign/index.php/news/483-cancellation-of-visa-services-embassy-of-the-united-states-of-america-in-bridgetown-barbados	5
1901ba49f76d35c4b90dfbc448376704	http://foreign.gov.vc/foreign/index.php/news/482-press-release-from-the-svg-consulate-in-toronto-canada	5
c38b61f498c73fc8811d32116b991638	http://foreign.gov.vc/foreign/index.php/news/481-missions-and-consulates-response-to-covid-19-pandemic	5
8d0f70fd0c53345f9597f828d7111015	http://foreign.gov.vc/foreign/index.php/news/480-world-consumer-rights-day-press-conference	5
3ae0f871fe92395ba61d5e2b79b0e516	http://foreign.gov.vc/foreign/index.php/news/479-the-sustainable-consumer-world-consumer-rights-day-2020	5
3f157d8a9e1238ba84896475d3d53130	http://foreign.gov.vc/foreign/index.php/news/478-immediate-release-from-cabinet-re-covid-19-pandemic	5
0683866fc8bc3f6cba0d340ea4eb5697	http://foreign.gov.vc/foreign/index.php/news/477-world-consumer-rights-day-celebrations-2020	5
769060a02e6c330bb49c925980c19a49	http://foreign.gov.vc/foreign/index.php/news/476-fitlight-corp-donates-medical-kit-to-assist-persons-with-autism-and-adhd-in-svg	5
e69bb29fd5ab38adb8aac22b8714fc23	http://foreign.gov.vc/foreign/index.php/news/475-vincentians-in-the-united-kingdom-donates-to-svg-sschools-of-children-with-special-needs	5
a8aed32c12f23138b8962e84523e106a	http://foreign.gov.vc/foreign/index.php/news/474-2nd-cohort-of-the-global-learners-progamme-conducted-in-st-vincent-and-the-grenadines	5
1d84b01f61423487b350bf28ada9ee88	http://foreign.gov.vc/foreign/index.php/news/472-advancement-of-svg-ghana-relations	5
9153d0bec6753100ab7ca935e17affd6	http://foreign.gov.vc/foreign/index.php/news/471-validation-workshop-on-the-national-export-strategy	5
d7d5f1d4cd193110859f344050cff163	http://foreign.gov.vc/foreign/index.php/news/470-departure-of-the-united-kingdom-from-the-european-union-brexit	5
f06cd9a57d623b608bc1ea46d49b5125	http://foreign.gov.vc/foreign/index.php/news/468-scholarship-opportunity-republic-of-azerbaijan	5
d9ab4e92a2db3007b91b4180e3c6fbec	http://foreign.gov.vc/foreign/index.php/news/467-japan-s-grant-assistance-for-grassroots-human-security-projects-2020	5
a7bd621396023808a8f805cba1ee40df	http://foreign.gov.vc/foreign/index.php/news/466-twenty-sixth-meeting-of-the-council-of-ministers-of-cariforum-to-be-held-in-saint-vincent-and-the-grenadines-2	5
3dc7ef4f06ec3accb4307d71d677693b	http://foreign.gov.vc/foreign/index.php/news/464-uk-svg40-expo-evening-of-excellence-in-celebration-of-st-vincent-the-grenadines-40th-anniversary-of-independence	5
e93479ecbcc53c55badb43619b6bb38e	http://foreign.gov.vc/foreign/index.php/news/463-thirty-four-public-servants-graduate-from-spanish-speaking-training-programme	5
0abc9182ba733a139dc56f5a6c22b7a6	http://foreign.gov.vc/foreign/index.php/news/462-ambassador-of-the-embassy-of-the-republic-of-cuba-presented-letters-of-credence	5
239732c8925b3eb69b65ff4de7fd8cee	http://foreign.gov.vc/foreign/index.php/news/461-commencement-of-the-recruitment-of-nurses-from-svg-to-the-united-kingdom-january-2020	6
640c4793a8623a04b525bdde9fdeeca0	http://foreign.gov.vc/foreign/index.php/news/460-visit-of-oas-representative-to-saint-vincent-and-the-grenadines	6
16fb119616013163bc82b33e29cbea59	http://foreign.gov.vc/foreign/index.php/news/459-government-of-svg-and-the-government-of-the-republic-of-india-signed-and-mou-for-implementation-of-quick-impact-projects-qip	6
9e34544949cd3e578b653e08500d8e3e	http://foreign.gov.vc/foreign/index.php/news/458-twenty-sixth-meeting-of-the-council-of-ministers-of-cariforum-to-be-held-in-saint-vincent-and-the-grenadines	6
77008f666523368482c4c01f07304544	http://foreign.gov.vc/foreign/index.php/news/457-new-visa-application-centre-opens-in-svg	6
27a0ee168f873b73a452a39417a431a0	http://foreign.gov.vc/foreign/index.php/news/456-korean-film-night-at-the-russell-s-cinema-kingstown	6
2d25298e334b360c91975b108fe70bf7	http://foreign.gov.vc/foreign/index.php/news/455-the-government-of-the-republic-of-south-korea-contributes-to-the-zero-hunger-initiative	6
f94f4406924234d381503979f86e5ac1	http://foreign.gov.vc/foreign/index.php/news/454-venezuelan-film-festival-dubbed-see-who-we-are-4th-8th-november-2019	6
4627c172a6993c609670540d0a124f3a	http://foreign.gov.vc/foreign/index.php/news/453-vincentian-royal-navy-recruits-met-with-prime-minister-of-saint-vincent-and-the-grenadines	6
97fc0c5b3b3238e6b51057e761b9a85c	http://foreign.gov.vc/foreign/index.php/news/452-h-e-rhonda-king-receives-the-spirit-of-the-united-nations-award	6
ef6b506bccfb3941a3ac4dc2dba05879	http://foreign.gov.vc/foreign/index.php/news/451-saint-vincent-and-the-grenadines-participation-in-the-geneva-week	6
f4586a334a983aabaa93bc5921b16136	http://foreign.gov.vc/foreign/index.php/news/450-saint-vincent-and-the-grenadines-added-three-new-allies-to-its-list-of-diplomatic-partners	6
